user_id,movie_id,Rating
2144,1007029,6
2144,1288558,1
2144,1817273,8
2145,109830,8
2146,1272878,7
2146,1300854,7
2146,1408101,9
2146,1483013,9
2146,1843866,8
2146,1979320,8
2146,1981115,7
2147,1454468,10
2148,1764651,4
2149,134847,8
2149,160127,7
2149,296572,9
2149,361748,8
2149,370032,6
2149,371746,8
2149,418279,9
2149,434409,9
2149,770828,9
2149,790736,8
2149,816711,8
2149,936501,8
2149,993846,9
2149,1228705,8
2149,1245526,8
2149,1333125,2
2149,1386703,8
2149,1430132,8
2149,1446714,8
2149,1535108,8
2149,1815862,8
2149,1979320,8
2149,1981115,9
2149,2024544,7
2149,2294629,8
2149,2358891,8
2149,3066270,7
2150,1758830,7
2151,109830,9
2151,790736,5
2151,993846,8
2151,1210819,8
2151,1250777,8
2151,1276104,7
2151,1408101,8
2151,1524137,6
2151,1821694,6
2151,1980209,6
2151,1981115,5
2151,2302755,7
2151,3066270,8
2151,3229768,5
2152,118040,6
2152,120601,8
2152,1702425,5
2153,101258,8
2154,770828,9
2155,814255,8
2155,1433811,8
2156,2621126,10
2157,393162,9
2157,1229340,10
2157,1424432,9
2157,1731141,8
2157,1758830,8
2157,1800241,7
2157,2499076,9
2157,3311384,10
2158,790636,9
2159,1454468,8
2160,790724,5
2160,857191,7
2160,1335975,8
2160,1535108,8
2160,1979320,8
2161,373074,10
2162,993846,9
2162,1343092,9
2162,1670345,9
2162,1840309,8
2162,2302755,8
2163,1422032,6
2163,1827512,7
2164,117500,7
2164,1392214,9
2165,2094018,6
2165,2364841,4
2166,1098327,3
2167,1077368,8
2168,431021,10
2168,1446714,10
2169,34583,9
2169,76759,9
2169,80684,9
2169,86190,9
2169,104257,9
2169,109836,7
2169,112864,9
2169,234215,8
2169,242653,8
2169,337978,7
2169,338013,7
2169,349903,5
2169,401445,10
2169,879870,7
2169,1024648,10
2169,1045658,10
2169,1371111,10
2169,1408101,9
2169,1535108,3
2169,1606378,4
2169,1907668,6
2169,2302755,9
2169,2334879,1
2170,1408101,10
2171,99685,10
2171,110912,10
2171,398712,9
2171,1091191,10
2171,1205537,9
2171,1206543,9
2171,1371111,10
2171,1855199,10
2171,1922777,10
2171,2404463,3
2172,1535108,7
2173,756683,2
2173,1291580,7
2173,1300854,7
2173,1307068,1
2173,1675434,10
2173,1951264,4
2174,1670345,8
2175,1024648,9
2175,1288558,7
2175,1758830,6
2176,119081,8
2176,1408101,9
2176,1727388,8
2177,1130884,9
2178,110912,10
2178,493464,8
2178,1753722,9
2179,92005,10
2179,93870,9
2179,106308,9
2179,119468,8
2179,120338,8
2179,770828,7
2179,1045658,8
2179,1440129,6
2179,1504320,7
2179,1951261,7
2180,1798709,8
2181,2369135,10
2182,86879,7
2182,362120,5
2182,393685,5
2182,795461,4
2182,896927,7
2182,1139797,6
2182,2450186,9
2183,1300854,8
2184,1082853,6
2184,1389096,6
2184,1650554,3
2185,92005,9
2185,458339,9
2185,844479,9
2185,1748227,9
2185,2226417,8
2186,1588173,8
2187,109830,10
2187,936501,10
2188,1454468,9
2189,1288558,10
2190,120601,10
2190,770828,7
2190,816711,8
2190,1178663,9
2190,1210819,7
2190,1216520,7
2190,1374992,6
2190,1613750,7
2190,1663662,5
2190,1772341,8
2190,1924394,7
2190,1979320,8
2190,2024519,8
2190,2051879,7
2190,2106476,8
2191,1981115,9
2192,19760,10
2192,69289,8
2192,71577,6
2192,81398,8
2192,84787,7
2192,95765,10
2192,98253,8
2192,119590,8
2192,206634,10
2192,254686,9
2192,315733,9
2192,381681,9
2192,416320,7
2192,469494,10
2192,827517,8
2192,959337,8
2192,993842,7
2192,993846,8
2192,1023136,8
2192,1170358,6
2192,1192628,7
2192,1334260,8
2192,1422032,8
2192,1424797,9
2192,1430132,4
2192,1560747,7
2192,1650048,8
2192,1682180,7
2192,1701976,9
2192,1736633,9
2192,1788391,8
2192,1817273,9
2192,1855199,8
2192,1922777,6
2192,1937390,6
2192,1951264,7
2192,2023587,6
2192,2024544,10
2192,2059255,7
2192,2132285,4
2192,2187884,7
2192,2209418,10
2192,2243389,8
2192,2334873,8
2192,2358891,10
2192,2375574,10
2192,2375605,8
2192,2450186,5
2192,2852376,8
2192,2852458,7
2193,389860,7
2193,1457767,9
2193,1568911,8
2194,1800241,9
2194,1979320,10
2194,3063516,10
2195,448694,9
2195,816711,7
2195,1288558,3
2195,2125490,8
2195,2450186,10
2196,91042,9
2197,808447,10
2198,1300854,7
2198,1321511,4
2198,1905041,8
2199,1670345,9
2200,110912,10
2200,1245492,7
2201,1456635,7
2202,460791,7
2202,1371111,9
2202,1454468,6
2202,1535109,9
2202,2302755,5
2203,993846,8
2203,1343092,7
2203,1535109,9
2203,1670345,7
2203,1939659,5
2204,107290,10
2204,770828,9
2204,1939659,1
2204,2739338,10
2205,137523,7
2205,848228,10
2205,1535108,10
2205,1535109,10
2206,1535108,8
2206,1723121,8
2207,74860,8
2207,452694,8
2207,1205537,7
2207,1253863,6
2207,1335975,2
2207,1418377,1
2207,1731141,1
2207,1843866,9
2208,1204341,8
2209,1245492,9
2209,1921064,5
2210,878804,7
2210,1385826,6
2210,1588173,8
2210,1646987,5
2211,120032,9
2211,770703,9
2212,1648179,6
2213,107290,10
2213,109830,10
2213,332280,10
2213,371746,10
2213,427327,10
2213,1047540,10
2213,1099212,8
2213,1228705,10
2213,1232829,10
2213,1517260,10
2213,1583421,10
2213,1623205,10
2213,1670345,10
2213,1673434,10
2214,90217,8
2214,359950,8
2214,790636,5
2214,816711,2
2214,1091191,4
2214,1170358,8
2214,1196948,7
2214,1206543,2
2214,1211956,6
2214,1213663,8
2214,1245492,6
2214,1321511,9
2214,1322269,3
2214,1392214,8
2214,1408101,4
2214,1454468,1
2214,1456635,7
2214,1535109,8
2214,1602613,3
2214,1634136,6
2214,1650554,7
2214,1663662,6
2214,1670345,8
2214,1699147,7
2214,1714206,1
2214,1716777,9
2214,1723121,7
2214,1727388,4
2214,1800241,8
2214,1815862,7
2214,1869716,6
2214,1894476,6
2214,1951264,8
2214,1979320,1
2214,2024469,3
2214,2024544,8
2214,2170299,7
2214,2191701,3
2214,2194499,7
2214,2278871,8
2214,2334649,2
2214,2366450,3
2214,2370248,8
2214,2370718,2
2214,2404463,5
2214,2431286,6
2215,98663,6
2215,110357,10
2215,1046173,5
2215,1507563,7
2215,1583421,3
2215,1772341,9
2215,2292182,1
2216,109830,10
2216,1375666,10
2216,1454468,9
2217,1535108,8
2218,2101441,9
2219,1431149,10
2220,213149,10
2220,485985,8
2220,1014759,9
2220,1074638,5
2220,1253863,7
2220,1535109,10
2220,1581835,9
2220,1623205,7
2220,1675434,10
2220,1817273,10
2220,1951264,10
2221,1815862,1
2221,2334879,5
2222,1311071,8
2222,1535109,9
2222,1817081,5
2222,1836808,7
2222,1894476,5
2222,1964773,7
2222,1981115,6
2222,2013293,7
2222,2017038,8
2222,2024519,8
2222,2278388,9
2222,2901736,8
2223,107692,8
2223,1408101,10
2223,1446714,8
2224,1045658,8
2225,993846,9
2226,266308,8
2226,1204340,8
2226,1659337,9
2227,1924429,7
2228,993846,10
2229,1663662,10
2230,1457767,9
2230,1670345,8
2230,1772230,7
2230,1979320,10
2231,1623205,8
2232,1194173,8
2232,1307068,6
2232,2014338,8
2233,289879,1
2234,359950,8
2234,2265534,3
2235,2017038,9
2236,816711,8
2237,770828,10
2238,1684233,8
2239,770802,8
2239,1435460,7
2239,1483013,6
2239,1515091,5
2239,1979320,7
2239,2106476,8
2239,2209418,8
2239,2334873,7
2240,1602472,7
2241,286751,7
2241,380510,9
2242,51201,10
2243,1333125,1
2243,1855199,7
2244,2302755,8
2245,53125,10
2245,1078588,9
2245,1670345,10
2246,146882,8
2246,204175,8
2246,217630,8
2246,239948,7
2246,328828,8
2246,333766,7
2246,337692,5
2246,343135,7
2246,404978,7
2246,430922,6
2246,446029,9
2246,463985,6
2246,467406,9
2246,790724,8
2246,800039,9
2246,976222,7
2246,1045658,8
2246,1201167,8
2246,1226229,8
2246,1245492,10
2246,1247667,7
2246,1300854,7
2246,1512235,5
2246,1615065,7
2246,1645080,6
2246,1650554,9
2246,1758830,6
2246,1905041,7
2246,1951261,8
2246,1980209,7
2246,2024432,7
2246,2101441,4
2246,2179116,8
2247,1924396,7
2248,1587707,9
2249,1979320,10
2250,993846,9
2251,120623,7
2251,317248,10
2251,434409,7
2251,780536,8
2251,903624,9
2251,1068649,9
2251,1120985,9
2251,1251725,10
2252,448166,8
2253,419887,9
2253,1234721,7
2254,790636,9
2254,1091191,9
2254,1535109,8
2254,1707386,9
2254,1817273,7
2254,2024544,9
2254,2334879,8
2255,91042,9
2256,1170358,10
2256,2608224,9
2257,790636,9
2257,993846,10
2257,1800241,9
2257,2024544,8
2258,1024648,7
2258,1074638,7
2258,1142977,8
2258,1197624,8
2258,1300854,8
2258,1321870,8
2258,1371111,7
2258,1623205,6
2258,1907668,7
2259,1951264,9
2260,1288558,8
2261,44706,8
2262,359950,8
2262,993846,8
2262,1170358,9
2262,1211956,7
2262,1253863,7
2262,1456635,7
2262,1486185,5
2262,1524137,6
2262,1535108,6
2262,1568338,6
2262,1670345,7
2262,1840309,7
2262,1843866,8
2262,1981115,8
2262,2023587,5
2262,2024469,7
2262,2357129,6
2263,99785,8
2263,104431,7
2263,112471,8
2263,119303,6
2263,211933,6
2263,338348,8
2263,381681,8
2263,795351,7
2263,844471,7
2263,878804,7
2263,910970,8
2263,936501,7
2263,1007029,6
2263,1245492,6
2263,1323045,5
2263,1392170,8
2263,1392214,7
2263,1397280,6
2263,1478338,7
2263,1556243,7
2263,1572315,5
2263,1637725,7
2263,1690953,8
2263,1723121,7
2263,1772250,7
2263,1911644,9
2263,1939659,5
2263,1951261,6
2263,1985966,6
2263,2017020,6
2263,2023587,7
2263,2024432,6
2263,2053463,7
2263,2103267,7
2263,2209418,9
2263,2234155,6
2263,2243389,6
2263,2404311,7
2263,2404463,7
2264,1408101,10
2265,1798709,9
2265,1821549,10
2265,2375605,10
2266,2302755,7
2267,993846,9
2267,1170358,9
2267,1219289,9
2267,1253863,7
2267,1454468,10
2267,1535108,8
2267,1535109,10
2267,1714206,10
2267,1979320,10
2267,2184339,4
2267,2191701,3
2267,2229499,10
2267,2234155,7
2267,3063516,7
2268,73650,7
2268,117951,9
2268,120669,8
2268,361862,8
2268,365748,8
2268,903624,9
2268,1226681,8
2268,1602613,4
2268,1663662,8
2268,2076220,8
2268,2125608,9
2268,2222394,7
2269,790636,8
2269,816711,6
2269,1057500,8
2269,1091191,8
2269,1206543,8
2269,1392214,8
2269,1433811,7
2269,1454468,7
2269,1457767,7
2269,1535108,7
2269,1535109,8
2269,1785612,8
2269,1800241,6
2269,1853739,6
2269,1939659,6
2269,1979320,9
2269,2017038,8
2269,2042568,7
2269,2049474,7
2269,2106476,9
2269,2125608,9
2269,2130321,9
2269,2132285,7
2269,2193215,4
2269,2226417,6
2269,2229499,6
2269,2250282,4
2269,2265398,6
2270,1924429,6
2271,1798709,10
2272,75005,8
2272,82010,9
2272,84522,6
2272,87507,6
2272,93870,9
2272,95897,6
2272,96438,10
2272,98067,9
2272,99871,10
2272,106965,8
2272,111257,10
2272,113627,9
2272,116287,9
2272,117218,8
2272,118615,8
2272,139239,10
2272,142688,6
2272,143145,9
2272,165854,9
2272,180093,10
2272,185937,10
2272,229260,3
2272,265459,9
2272,282209,4
2272,307479,8
2272,317676,2
2272,333766,10
2272,357507,4
2272,365485,9
2272,366551,10
2272,398165,9
2272,400525,7
2272,404032,9
2272,418819,9
2272,420294,8
2272,421238,9
2272,434409,10
2272,454987,6
2272,462504,9
2272,470705,9
2272,890870,8
2272,975645,9
2272,993842,9
2272,1124035,8
2272,1132626,7
2272,1213663,10
2272,1268799,10
2272,1588334,10
2272,1591095,9
2272,1727523,8
2272,1764651,10
2272,2450186,10
2273,1951264,9
2274,453562,9
2274,816711,9
2274,1170358,9
2274,1300854,9
2274,1343092,9
2274,1375666,10
2274,1454468,10
2274,1535109,10
2274,1790885,8
2274,1951264,10
2275,790636,8
2275,993846,9
2275,2024544,7
2276,55913,10
2276,118849,10
2276,233841,9
2276,317248,10
2276,359950,7
2276,405094,10
2276,415607,10
2276,765443,7
2276,790636,7
2276,1621039,5
2276,1723121,10
2276,1924396,10
2276,2024544,10
2276,2106476,10
2276,2278871,1
2276,2334873,5
2276,2358891,9
2276,2404461,9
2276,2425486,4
2276,2431286,10
2276,2438644,10
2277,73470,3
2277,97388,2
2277,290673,7
2277,482606,6
2277,795351,7
2277,1010271,9
2277,1148204,7
2277,1288558,9
2277,1457767,7
2277,1723124,7
2277,1757742,8
2277,1819513,7
2277,1899353,8
2277,1992258,6
2277,2023587,6
2277,2085910,4
2277,2105044,5
2278,80339,10
2278,86393,10
2278,92948,10
2278,94898,10
2278,97958,10
2278,120484,10
2278,123964,10
2278,142342,10
2278,202623,7
2278,221027,10
2278,242423,10
2278,248667,7
2278,431021,7
2278,453562,10
2278,454921,10
2278,770828,10
2278,778661,8
2278,805570,9
2278,1032825,3
2278,1046173,10
2278,1132285,7
2278,1366344,6
2278,1392214,10
2278,1454468,8
2278,1457765,4
2278,1465518,7
2278,1542488,7
2278,1582507,7
2278,1583421,3
2278,1645155,9
2278,1656186,9
2278,1663187,6
2278,1702543,8
2278,1723121,7
2278,1860353,8
2278,1951264,8
2278,2023587,8
2278,2061822,7
2278,2070862,10
2278,2083379,4
2278,2105044,3
2278,2240312,2
2278,2281159,8
2278,2313780,1
2278,2334649,10
2278,2387433,7
2278,2622420,3
2278,3120944,9
2279,32976,10
2280,357413,6
2281,1606378,3
2281,1815862,4
2282,2101441,8
2283,770828,9
2283,1258972,8
2283,1408101,10
2283,1606378,4
2283,1623205,8
2283,1670345,8
2284,359950,9
2284,485985,8
2284,816711,8
2284,1132449,5
2284,1204975,8
2284,1211956,8
2284,1272878,7
2284,1381418,5
2284,1389096,7
2284,1457767,10
2284,1670345,10
2284,1684233,6
2284,1694020,7
2284,1702439,7
2284,1764183,7
2284,1832382,8
2284,1840417,8
2284,1904996,6
2284,1911644,8
2284,1931435,8
2284,1951264,8
2284,1979320,9
2284,1980209,5
2284,2024432,6
2284,2024469,8
2284,2172934,6
2284,2184339,3
2284,2234155,7
2284,2244901,7
2284,2387433,3
2284,2404311,7
2284,2404463,8
2285,375611,8
2285,1253863,8
2285,1535109,8
2285,2302755,8
2286,1300854,10
2287,1343092,9
2287,1817273,10
2287,2172935,10
2288,167404,9
2289,2337765,10
2290,1798709,8
2290,2140373,8
2291,211915,8
2291,770828,9
2291,1453405,6
2292,2112124,4
2292,2358592,10
2292,2855648,8
2293,1074638,7
2293,1907668,8
2294,1288558,7
2295,359950,9
2295,461770,7
2295,814255,6
2295,840361,7
2295,1024648,7
2295,1045658,8
2295,1170358,8
2295,1213663,8
2295,1226271,6
2295,1253863,4
2295,1253864,4
2295,1279935,3
2295,1535109,5
2295,1570728,7
2295,1601913,7
2295,1731141,8
2295,1800241,8
2295,1821694,7
2295,1854564,5
2295,1979320,9
2295,2008513,6
2295,2125608,7
2295,2177771,4
2295,2278388,8
2295,2294629,7
2295,2334879,7
2296,111161,10
2296,117500,9
2296,452608,7
2296,463985,6
2296,770828,9
2296,1300854,4
2296,1308729,8
2296,1386703,9
2296,1572315,3
2296,1606378,4
2296,1663662,8
2296,1772341,10
2296,1893256,5
2296,1905041,10
2297,993846,7
2297,1234721,10
2297,1253863,9
2297,1840309,9
2297,2024469,7
2297,2024544,7
2297,2172934,8
2297,2369135,10
2298,1798709,9
2298,2431286,8
2299,124315,7
2299,1294226,4
2299,1428538,6
2299,1441952,7
2299,1457767,8
2299,1483013,5
2299,1535438,7
2299,1623205,5
2299,2115295,7
2299,2194499,7
2300,454876,10
2300,1300854,7
2300,1457767,10
2300,1535108,8
2300,1663662,9
2300,1772341,9
2300,1979320,10
2301,1411250,4
2302,98635,6
2302,108160,7
2302,110413,9
2302,116695,7
2302,120889,8
2302,405094,10
2302,949731,3
2302,997152,8
2302,1043726,7
2302,1243957,7
2302,1318514,7
2302,1605783,9
2302,2194499,9
2303,309698,4
2303,359950,7
2303,453562,8
2303,454876,4
2303,770828,7
2303,816711,7
2303,882977,8
2303,903624,8
2303,1091191,9
2303,1205535,8
2303,1291584,9
2303,1300854,8
2303,1343092,8
2303,1408101,7
2303,1583421,7
2303,1588173,7
2303,1690953,8
2303,1723121,8
2303,1790885,9
2303,1821694,7
2303,1907668,7
2303,1951261,8
2303,2302755,7
2304,363988,8
2304,482571,8
2304,765443,8
2304,1210819,7
2304,1413495,6
2304,1535109,5
2304,1687901,8
2304,1837703,4
2304,2370248,9
2305,1219289,9
2305,1408101,8
2305,1483013,6
2306,107808,6
2306,125439,7
2306,277027,7
2306,295289,4
2306,356618,6
2306,443272,7
2306,454876,6
2306,763831,7
2306,770828,6
2306,983193,4
2306,1024648,8
2306,1077368,7
2306,1130884,8
2306,1170358,8
2306,1210166,7
2306,1212450,8
2306,1235522,6
2306,1300854,8
2306,1343092,8
2306,1392214,8
2306,1453405,7
2306,1454468,5
2306,1457767,7
2306,1480295,2
2306,1535108,6
2306,1538403,4
2306,1597522,5
2306,1616195,7
2306,1623205,6
2306,1637688,6
2306,1670345,6
2306,1690953,9
2306,1800241,8
2306,1815862,4
2306,1821694,8
2306,1854564,5
2306,1931435,8
2306,1951261,9
2306,1951264,8
2306,2005374,7
2306,2229499,4
2306,2294629,8
2306,2302755,6
2306,2364841,7
2306,2404311,6
2307,93773,8
2307,1300854,6
2308,95953,10
2308,111161,10
2308,114814,9
2308,118571,10
2308,172495,10
2308,183649,5
2308,188453,5
2308,278504,7
2308,286106,3
2308,338013,10
2308,362227,10
2308,401445,7
2308,443274,10
2308,452623,2
2308,454876,8
2308,481369,9
2308,814314,5
2308,903624,9
2308,936501,9
2308,1034032,6
2308,1074638,7
2308,1189340,8
2308,1211956,9
2308,1213663,8
2308,1232829,8
2308,1272878,7
2308,1279935,10
2308,1308729,7
2308,1343092,8
2308,1392170,9
2308,1397280,8
2308,1401152,10
2308,1433811,7
2308,1458175,7
2308,1483013,5
2308,1588334,8
2308,1646980,8
2308,1656186,8
2308,1670345,9
2308,1674784,8
2308,1821694,7
2308,1837703,4
2308,1904996,9
2308,1924429,7
2308,1951264,10
2308,1981115,7
2308,2053463,7
2308,2191701,8
2308,2194499,6
2308,2234155,7
2309,2302755,8
2310,120903,10
2310,290334,10
2310,332280,10
2310,376994,10
2310,458525,10
2310,780504,10
2310,800369,10
2310,1013752,10
2310,1270798,10
2310,1538403,10
2310,1591095,10
2310,1853739,10
2310,1951264,10
2310,1981115,10
2310,2226417,10
2310,2369135,10
2310,2378281,10
2311,443272,9
2312,47396,8
2312,50083,10
2312,73486,9
2312,112471,9
2312,118799,10
2312,120731,9
2312,180093,9
2312,203009,7
2312,211915,10
2312,221027,8
2312,376541,6
2312,396171,6
2312,414993,8
2312,765010,8
2312,790636,9
2312,907657,9
2312,918927,7
2312,947798,9
2312,986233,7
2312,1045658,7
2312,1305806,9
2312,1327773,8
2312,1450321,7
2312,1454029,9
2312,1454468,9
2312,1457767,8
2312,1535109,8
2312,1670345,7
2312,1675434,10
2312,1682180,7
2312,1723811,7
2312,1800241,8
2312,1838603,8
2312,1979320,10
2312,1999987,7
2312,2024519,8
2312,2053463,7
2312,2106476,8
2312,2258858,6
2312,2294629,8
2312,2334649,7
2312,2334873,7
2312,2390361,7
2313,1321511,5
2314,20475,9
2314,273689,5
2314,1453405,8
2314,1650554,6
2314,1932767,8
2314,2106476,9
2314,2330322,7
2315,359950,7
2315,770828,8
2315,816711,7
2315,882977,7
2315,993846,8
2315,1130884,8
2315,1170358,8
2315,1204975,6
2315,1205537,6
2315,1211956,6
2315,1272878,6
2315,1300854,7
2315,1308729,6
2315,1321870,7
2315,1327773,8
2315,1392214,8
2315,1408101,7
2315,1413495,6
2315,1428538,6
2315,1430132,7
2315,1454468,8
2315,1483013,8
2315,1491044,7
2315,1535108,7
2315,1535109,9
2315,1559547,6
2315,1583421,5
2315,1623205,6
2315,1663662,5
2315,1670345,7
2315,1711425,5
2315,1815862,6
2315,1821694,5
2315,1837703,4
2315,1840309,6
2315,1853739,6
2315,1886493,4
2315,1893256,6
2315,1905041,5
2315,1939659,6
2315,1951261,6
2315,1951264,7
2315,1979320,8
2315,1981115,6
2315,2023587,6
2315,2024432,6
2315,2024544,7
2315,2053463,7
2315,2101441,5
2315,2132285,5
2315,2184339,6
2315,2191701,6
2315,2193215,6
2315,2229499,6
2315,2302755,6
2315,2312718,6
2315,2352230,5
2315,2357129,7
2315,2364841,6
2315,2387559,6
2315,2513536,5
2315,2542368,6
2315,2947832,7
2315,3063516,7
2316,1187043,9
2317,481499,10
2317,1024648,10
2317,1045658,10
2317,1194173,10
2317,1276104,8
2317,1300854,9
2317,1371111,8
2317,1389137,9
2317,1392214,8
2317,1433562,7
2317,1764234,10
2317,1853728,10
2317,1905041,9
2317,1951261,4
2317,2082197,10
2317,2097307,6
2317,2112124,5
2317,2302755,6
2317,2344672,9
2317,2404463,7
2317,2419576,10
2317,2793930,9
2317,2872256,3
2318,1277737,7
2318,1588173,6
2318,1711425,6
2318,1817273,1
2318,2024432,10
2318,2053463,5
2318,2101341,6
2319,1211956,7
2319,1454468,10
2320,361748,1
2321,87182,3
2321,1170358,10
2322,770828,10
2323,1480295,6
2324,1727388,10
2325,91042,9
2326,180093,8
2326,387564,7
2326,948470,4
2326,1277936,6
2326,1637706,7
2326,1790867,7
2326,1884431,8
2326,1980209,6
2326,2124908,8
2327,790736,4
2327,848537,5
2327,1245492,8
2327,1454468,9
2327,1457767,7
2327,2234155,5
2327,2334879,5
2327,2404463,6
2328,105643,2
2329,1392214,7
2329,1433811,5
2329,1454468,2
2329,1457767,4
2329,1491044,6
2329,1667355,4
2329,1682180,5
2329,1817273,6
2329,1869716,5
2329,1911644,5
2329,1979320,7
2329,2005374,4
2329,2357129,5
2330,119822,10
2330,208092,9
2330,384806,6
2330,405094,9
2331,1210819,8
2332,1392214,8
2332,1981115,7
2333,993846,9
2333,2299206,7
2334,1446192,5
2335,2132285,10
2336,1305806,10
2336,1832382,10
2336,2076897,10
2336,2082496,10
2337,88847,10
2338,1234721,8
2339,1457767,8
2339,1670345,9
2339,2053463,8
2340,144084,8
2341,1020904,9
2342,83987,10
2342,1024648,7
2342,1119646,7
2342,1231583,6
2342,1306980,7
2342,1411697,6
2342,1670345,7
2342,1707386,8
2342,1815862,2
2342,1853728,6
2342,1907668,7
2342,1951261,6
2342,2258858,8
2343,770828,8
2343,790636,9
2343,816711,6
2343,993846,10
2343,1170358,9
2343,1204975,8
2343,1205537,7
2343,1213663,8
2343,1229340,8
2343,1245492,6
2343,1272878,9
2343,1430132,8
2343,1454468,7
2343,1535108,5
2343,1670345,10
2343,1723121,9
2343,1800241,8
2343,1800246,6
2343,1815862,6
2343,1821694,6
2343,1843866,7
2343,1951261,6
2343,1951264,9
2343,1979320,10
2343,1980209,7
2343,1981115,8
2343,2024469,9
2343,2024544,8
2343,2184339,6
2343,2191701,7
2343,2281587,7
2343,2304771,6
2343,2334879,9
2343,2369135,8
2343,2404463,7
2344,65462,7
2344,993846,9
2344,1213663,8
2344,1288558,6
2344,1300854,8
2344,1408101,8
2344,1483013,7
2344,1535108,6
2344,1535109,9
2344,1587707,9
2344,1602620,9
2344,1606378,4
2344,1853728,8
2344,1951216,7
2344,1979320,8
2344,2024544,9
2344,2106476,8
2344,2153963,8
2344,2304426,9
2345,120915,4
2345,293508,10
2345,1375666,10
2345,1690953,8
2345,1843316,10
2345,2077886,10
2346,91042,9
2347,1104001,8
2348,1229340,8
2349,230600,9
2349,1385826,7
2349,1623205,7
2350,90130,6
2351,73486,10
2352,108550,9
2352,116313,10
2352,119282,10
2352,264464,10
2352,322802,7
2352,373469,9
2352,377092,9
2352,399295,10
2352,758774,5
2352,795461,8
2352,800369,7
2352,914798,7
2352,1024648,8
2352,1037705,8
2352,1083462,3
2352,1142977,6
2352,1192628,8
2352,1219289,8
2352,1231583,9
2352,1300854,6
2352,1343092,10
2352,1371111,8
2352,1412386,8
2352,1499658,7
2352,1570728,4
2352,1596350,7
2352,1675434,8
2352,1790886,6
2352,1817273,6
2352,1951261,7
2352,2244901,5
2353,39628,8
2353,70130,7
2353,128442,7
2353,221027,7
2353,309987,8
2353,314331,9
2353,319061,7
2353,385705,7
2353,465551,7
2353,780504,8
2353,790636,8
2353,816711,6
2353,993846,9
2353,1170358,7
2353,1335975,5
2353,1440232,8
2353,1483013,6
2353,1491044,6
2353,1582244,7
2353,1598778,6
2353,1646987,3
2353,1670345,7
2353,1682180,7
2353,1702439,6
2353,1798709,8
2353,1893256,6
2353,1899353,7
2353,1905041,3
2353,1924396,8
2353,1924429,7
2353,1937390,7
2353,2027140,7
2353,2209300,7
2353,2229499,2
2353,2243389,4
2353,2278388,8
2353,2312718,5
2353,2345567,6
2353,2378281,8
2354,83851,9
2354,86993,8
2354,90852,7
2354,278504,7
2354,464049,8
2354,1063669,6
2355,449059,9
2355,770828,8
2355,822832,8
2355,1210819,4
2355,1408101,4
2355,1446192,8
2355,1453405,8
2355,1648179,6
2355,1690953,6
2355,1781769,7
2356,1045658,9
2357,770828,9
2357,1454468,10
2357,1560747,9
2357,1675192,10
2357,1855325,8
2357,2334879,8
2358,91042,9
2359,1907668,8
2360,816442,10
2360,1517260,6
2360,2234155,8
2361,123964,10
2361,477348,10
2361,780536,4
2361,1535109,8
2361,1853728,9
2361,2023587,3
2362,56687,10
2363,2370248,8
2364,1817273,1
2365,93912,8
2365,1213663,9
2366,993846,10
2367,903624,9
2368,2765340,8
2369,185371,10
2370,770828,10
2370,1951261,10
2371,1568139,1
2372,64757,7
2372,68646,9
2372,71562,7
2372,76752,7
2372,206634,6
2372,325703,4
2372,375063,8
2372,770828,7
2372,1045658,8
2372,1343092,7
2372,1397280,6
2372,1515091,8
2372,1670345,10
2372,1821549,8
2372,1959490,6
2372,1979320,9
2372,2518788,7
2373,119217,8
2373,120586,9
2374,1245492,10
2374,1457767,10
2374,2184339,10
2375,119250,9
2375,330229,4
2375,429052,7
2375,1172998,7
2375,1183919,8
2375,1228705,7
2375,1341167,7
2375,1392170,5
2375,1690953,8
2375,1931533,7
2375,2024544,8
2375,2278388,8
2375,2304771,7
2376,2005374,3
2377,416449,8
2377,800369,5
2377,829482,8
2377,993846,7
2377,1232829,10
2377,1245492,4
2377,1272878,8
2377,1392170,9
2377,1408253,2
2377,1650554,5
2377,1663662,8
2377,1723121,5
2377,1951264,8
2377,1979320,4
2377,1981115,8
2377,2191701,5
2378,1034314,8
2379,317919,7
2379,362227,7
2379,1124035,7
2379,2234155,7
2380,433035,8
2380,1193138,8
2380,1515091,9
2381,94761,7
2381,106977,10
2381,183649,10
2381,274166,7
2381,295700,10
2381,337921,10
2381,343818,8
2381,454876,8
2381,481499,8
2381,1028532,10
2381,1093357,9
2381,1430132,9
2381,1549920,8
2381,1673434,3
2381,1865567,10
2381,2357129,6
2382,289879,10
2383,1731141,7
2384,2024544,10
2385,816711,8
2385,1170358,10
2385,1454468,7
2385,1735485,7
2385,1757742,7
2385,1939659,8
2385,1951264,10
2385,1981677,10
2385,2312718,8
2386,55254,7
2386,103639,7
2386,120812,7
2386,120855,8
2386,127357,6
2386,266915,7
2386,271027,6
2386,293564,7
2386,295701,5
2386,770828,7
2386,882977,6
2386,1024648,7
2386,1038988,8
2386,1245112,7
2386,1288558,9
2386,1297919,6
2386,1320244,7
2386,1649419,8
2386,1649444,6
2386,1702439,7
2386,1707386,10
2386,1790885,6
2387,1288558,3
2387,1608368,7
2388,1160996,5
2388,1170358,9
2388,1392214,8
2388,1411250,7
2388,1430132,7
2388,1454468,8
2388,1535108,7
